time,air_temp,apparent_t,dewpt,rel_hum,delta_t,wind_dir_deg,wind_spd_kmh,gust_kmh,rain_trace,rain_ten,rain_hour,press
1715639400,0.30640668523676884,0.3768472906403941,0.618131868131868,0.66,0.18713450292397657,0.8055555555555556,0.18571428571428572,0.1827956989247312,0.0,0.0,0.0,0.6852248394004317
1715641200,0.3231197771587744,0.3940886699507389,0.629120879120879,0.65,0.19298245614035084,0.7916666666666666,0.18571428571428572,0.1827956989247312,0.0,0.0,0.0,0.6916488222698097
1715643000,0.3537604456824513,0.42610837438423643,0.6428571428571427,0.63,0.2163742690058479,0.8055555555555556,0.18571428571428572,0.16129032258064516,0.0,0.0,0.0,0.6895074946466805
1715644800,0.3760445682451254,0.4458128078817734,0.6456043956043955,0.6,0.239766081871345,0.7833333333333333,0.18571428571428572,0.16129032258064516,0.0,0.0,0.0,0.6937901498929342
1715646600,0.3983286908077994,0.4876847290640394,0.6593406593406592,0.59,0.25146198830409355,0.7277777777777777,0.12857142857142856,0.16129032258064516,0.0,0.0,0.0,0.6959314775160634
1715648400,0.40389972144846803,0.49507389162561577,0.6620879120879121,0.59,0.25730994152046777,0.7111111111111111,0.12857142857142856,0.13978494623655913,0.0,0.0,0.0,0.6895074946466805
1715650200,0.40389972144846803,0.49753694581280794,0.6428571428571427,0.56,0.27485380116959063,0.7333333333333333,0.1,0.11827956989247312,0.0,0.0,0.0,0.6830835117773024
1715652000,0.42061281337047357,0.5049261083743842,0.6483516483516483,0.55,0.29239766081871343,0.35833333333333334,0.12857142857142856,0.13978494623655913,0.0,0.0,0.0,0.6723768736616708
1715653800,0.42896935933147634,0.5098522167487686,0.673076923076923,0.57,0.27485380116959063,0.35,0.15714285714285714,0.13978494623655913,0.0,0.0,0.0,0.668094218415417
1715655600,0.44011142061281333,0.5197044334975369,0.7032967032967032,0.6,0.25730994152046777,0.3194444444444444,0.18571428571428572,0.1827956989247312,0.0,0.0,0.0,0.661670235546039
1715657400,0.43175487465181067,0.5024630541871922,0.7032967032967032,0.61,0.25146198830409355,0.37777777777777777,0.21428571428571427,0.20430107526881722,0.0,0.0,0.0,0.661670235546039
1715659200,0.43175487465181067,0.5123152709359606,0.7087912087912087,0.62,0.239766081871345,0.39444444444444443,0.18571428571428572,0.1827956989247312,0.0,0.0,0.0,0.661670235546039
1715661000,0.43454038997214484,0.5123152709359606,0.7252747252747251,0.64,0.22807017543859645,0.39166666666666666,0.21428571428571427,0.20430107526881722,0.0,0.0,0.0,0.6638115631691659
1715662800,0.40111420612813375,0.47783251231527096,0.7445054945054944,0.72,0.1637426900584795,0.475,0.24285714285714285,0.21505376344086022,0.0,0.0,0.0,0.6702355460385463
1715664600,0.40111420612813375,0.4827586206896552,0.7554945054945054,0.74,0.15204678362573096,0.45,0.24285714285714285,0.21505376344086022,0.0,0.0,0.0,0.6745182012848
1715666400,0.3899721448467967,0.4655172413793104,0.7335164835164835,0.72,0.1637426900584795,0.4527777777777778,0.24285714285714285,0.21505376344086022,0.0,0.0,0.0,0.6788008565310488
1715668200,0.3899721448467967,0.4704433497536946,0.7225274725274724,0.7,0.17543859649122806,0.45,0.21428571428571427,0.20430107526881722,0.0,0.0,0.0,0.6809421841541781
1715670000,0.3732590529247911,0.458128078817734,0.7307692307692307,0.74,0.14619883040935672,0.45555555555555555,0.21428571428571427,0.1827956989247312,0.0,0.0,0.0,0.6873661670235561
1715671800,0.3676880222841226,0.4630541871921182,0.7307692307692307,0.75,0.14035087719298245,0.4527777777777778,0.18571428571428572,0.16129032258064516,0.0,0.0,0.0,0.6937901498929342
1715673600,0.3649025069637883,0.4753694581280788,0.7445054945054944,0.78,0.12280701754385961,0.4222222222222222,0.15714285714285714,0.16129032258064516,0.0,0.0,0.0,0.7023554603854415
1715675400,0.34540389972144847,0.4704433497536946,0.7582417582417582,0.84,0.08187134502923976,0.46944444444444444,0.12857142857142856,0.13978494623655913,0.0,0.0,0.0,0.7109207708779439
1715677200,0.3370473537604457,0.4704433497536946,0.7527472527472526,0.85,0.07602339181286549,0.5083333333333333,0.1,0.0967741935483871,0.0,0.0,0.0,0.7216274089935756
1715679000,0.32590529247910865,0.45073891625615764,0.7472527472527473,0.86,0.07017543859649122,0.5555555555555556,0.12857142857142856,0.11827956989247312,0.0,0.0,0.0,0.7280513918629585
1715680800,0.33983286908078,0.46059113300492616,0.7719780219780219,0.88,0.05847953216374269,0.4444444444444444,0.15714285714285714,0.1827956989247312,0.0,0.0,0.0,0.7323340471092074
1715682600,0.3565459610027855,0.4532019704433498,0.7582417582417582,0.82,0.0935672514619883,0.42777777777777776,0.21428571428571427,0.21505376344086022,0.0,0.0,0.0,0.736616702355461
1715684400,0.3342618384401115,0.435960591133005,0.7362637362637362,0.82,0.0935672514619883,0.4305555555555556,0.18571428571428572,0.1827956989247312,0.0,0.0,0.0,0.743040685224839
