time,air_temp,apparent_t,dewpt,rel_hum,delta_t,wind_dir_deg,wind_spd_kmh,gust_kmh,rain_trace,rain_ten,rain_hour,press,wet_bulb_temperature
1720038600,0.5111524163568774,0.2610837438423645,0.49735449735449744,0.56,0.23391812865497075,0.37222222222222223,0.27956989247311825,0.3763440860215054,0.27764127764127766,0.0,0.0,0.8715203426124195,0.4117647058823529
1720040400,0.5111524163568774,0.24876847290640391,0.5291005291005292,0.61,0.2046783625730994,0.38055555555555554,0.3225806451612903,0.41935483870967744,0.27764127764127766,0.0,0.0,0.8779443254818025,0.43529411764705883
1720042200,0.5018587360594796,0.2635467980295566,0.5238095238095238,0.62,0.19883040935672514,0.4027777777777778,0.25806451612903225,0.34408602150537637,0.27764127764127766,0.0,0.0,0.8886509635974341,0.42352941176470593
1720044000,0.5092936802973977,0.28078817733990147,0.5211640211640213,0.6,0.21052631578947364,0.4083333333333333,0.23655913978494625,0.27956989247311825,0.27764127764127766,0.0,0.0,0.8886509635974341,0.4274509803921569
1720045800,0.5111524163568774,0.27586206896551724,0.5291005291005292,0.61,0.2046783625730994,0.41388888888888886,0.25806451612903225,0.3010752688172043,0.27764127764127766,0.0,0.0,0.8929336188436829,0.43529411764705883
1720047600,0.5148698884758365,0.29556650246305416,0.5529100529100529,0.64,0.18713450292397657,0.4,0.23655913978494625,0.34408602150537637,0.27764127764127766,0.0,0.0,0.9014989293361902,0.4549019607843137
1720049400,0.5223048327137547,0.2881773399014778,0.5634920634920636,0.64,0.19298245614035084,0.36666666666666664,0.27956989247311825,0.3225806451612903,0.0,0.0,0.0,0.9057815845824438,0.4666666666666667
1720051200,0.5241635687732343,0.2832512315270936,0.5661375661375662,0.64,0.19298245614035084,0.39444444444444443,0.3010752688172043,0.3548387096774194,0.0,0.0,0.0,0.9100642398286976,0.47058823529411764
1720053000,0.513011152416357,0.25862068965517243,0.5634920634920636,0.66,0.17543859649122806,0.36944444444444446,0.3225806451612903,0.44086021505376344,0.0,0.0,0.0,0.9100642398286976,0.4588235294117647
1720054800,0.5427509293680297,0.31773399014778325,0.5661375661375662,0.6,0.22222222222222218,0.3638888888888889,0.27956989247311825,0.34408602150537637,0.0,0.0,0.0,0.9079229122055683,0.48627450980392156
1720056600,0.5390334572490707,0.2832512315270936,0.5264550264550265,0.55,0.25730994152046777,0.39166666666666666,0.3225806451612903,0.3978494623655914,0.0,0.0,0.0,0.8993576017130659,0.4549019607843137
1720058400,0.5446096654275093,0.2881773399014778,0.5132275132275133,0.52,0.27485380116959063,0.3972222222222222,0.3225806451612903,0.41935483870967744,0.0,0.0,0.0,0.8907922912205586,0.45098039215686275
1720060200,0.5464684014869889,0.29556650246305416,0.49206349206349215,0.49,0.29824561403508765,0.3972222222222222,0.3010752688172043,0.3763440860215054,0.0,0.0,0.0,0.8843683083511805,0.4392156862745098
1720062000,0.5297397769516728,0.29310344827586204,0.5423280423280423,0.59,0.22222222222222218,0.4305555555555556,0.27956989247311825,0.3763440860215054,0.0,0.0,0.0,0.8800856531049268,0.4588235294117647
1720063800,0.5446096654275093,0.29064039408866993,0.47354497354497355,0.47,0.30994152046783624,0.41944444444444445,0.3010752688172043,0.3763440860215054,0.0,0.0,0.0,0.8779443254818025,0.4274509803921569
1720065600,0.5390334572490707,0.2857142857142857,0.4894179894179895,0.5,0.2865497076023391,0.4083333333333333,0.3010752688172043,0.3548387096774194,0.0,0.0,0.0,0.8779443254818025,0.43137254901960786
1720067400,0.5446096654275093,0.2881773399014778,0.45767195767195773,0.45,0.3216374269005848,0.39166666666666666,0.3010752688172043,0.3763440860215054,0.002457002457002457,0.0,0.007042253521126762,0.8736616702355487,0.4156862745098039
1720069200,0.5408921933085502,0.2881773399014778,0.4841269841269842,0.49,0.29239766081871343,0.4,0.3010752688172043,0.3548387096774194,0.002457002457002457,0.0,0.007042253521126762,0.8715203426124195,0.43137254901960786
1720071000,0.5371747211895912,0.2881773399014778,0.5105820105820107,0.53,0.2690058479532163,0.4027777777777778,0.3010752688172043,0.3548387096774194,0.002457002457002457,0.0,0.0,0.8758029978586732,0.4431372549019608
1720072800,0.5315985130111525,0.2980295566502463,0.5105820105820107,0.54,0.25730994152046777,0.3861111111111111,0.25806451612903225,0.34408602150537637,0.002457002457002457,0.0,0.0,0.8715203426124195,0.4392156862745098
1720074600,0.5092936802973977,0.2684729064039409,0.5873015873015874,0.71,0.14619883040935672,0.4222222222222222,0.3010752688172043,0.3978494623655914,0.002457002457002457,0.0,0.0,0.8715203426124195,0.4745098039215686
1720076400,0.5018587360594796,0.3029556650246305,0.6137566137566138,0.78,0.10526315789473684,0.4861111111111111,0.21505376344086022,0.27956989247311825,0.002457002457002457,0.0,0.0,0.8758029978586732,0.49019607843137253
1720078200,0.4888475836431227,0.23399014778325122,0.5952380952380952,0.78,0.10526315789473684,0.45,0.3225806451612903,0.44086021505376344,0.002457002457002457,0.0,0.0,0.8822269807280512,0.4627450980392157
1720080000,0.49070631970260226,0.32019704433497537,0.6137566137566138,0.81,0.08771929824561403,0.48333333333333334,0.13978494623655913,0.1827956989247312,0.002457002457002457,0.0,0.0,0.8800856531049268,0.4784313725490196
1720081800,0.4925650557620818,0.28078817733990147,0.6111111111111112,0.8,0.0935672514619883,0.48333333333333334,0.23655913978494625,0.3010752688172043,0.002457002457002457,0.0,0.0,0.8907922912205586,0.4784313725490196
1720083600,0.4888475836431227,0.3029556650246305,0.6216931216931217,0.83,0.07602339181286549,0.4638888888888889,0.1827956989247312,0.20430107526881722,0.002457002457002457,0.0,0.0,0.8950749464668122,0.48627450980392156
1720085400,0.47955390334572495,0.3152709359605911,0.6164021164021165,0.85,0.06432748538011696,0.5388888888888889,0.11827956989247312,0.16129032258064516,0.002457002457002457,0.0,0.0,0.9014989293361902,0.47058823529411764
1720087200,0.47955390334572495,0.32019704433497537,0.6269841269841271,0.87,0.052631578947368425,0.5444444444444444,0.11827956989247312,0.1827956989247312,0.002457002457002457,0.0,0.0,0.9014989293361902,0.4823529411764706
1720089960,0.47955390334572495,0.29064039408866993,0.6216931216931217,0.86,0.05847953216374269,0.41388888888888886,0.1827956989247312,0.3763440860215054,0.004914004914004914,0.03225806451612903,0.007042253521126762,0.9122055674518219,0.4784313725490196
1720090800,0.4665427509293681,0.28078817733990147,0.6216931216931217,0.9,0.03508771929824562,0.49166666666666664,0.16129032258064516,0.25806451612903225,0.017199017199017196,0.06451612903225806,0.04225352112676056,0.9079229122055683,0.4666666666666667
1720092600,0.46840148698884765,0.29556650246305416,0.6322751322751323,0.92,0.02923976608187134,0.49166666666666664,0.13978494623655913,0.3225806451612903,0.019656019656019656,0.0,0.04929577464788732,0.9079229122055683,0.4745098039215686
1720096200,0.48513011152416363,0.2783251231527093,0.634920634920635,0.87,0.052631578947368425,0.4111111111111111,0.23655913978494625,0.34408602150537637,0.019656019656019656,0.0,0.0,0.9079229122055683,0.4941176470588235
1720098000,0.4925650557620818,0.3251231527093596,0.6534391534391536,0.89,0.04678362573099415,0.49166666666666664,0.16129032258064516,0.20430107526881722,0.019656019656019656,0.0,0.0,0.9036402569593146,0.5137254901960784
1720099800,0.483271375464684,0.29064039408866993,0.6455026455026455,0.9,0.040935672514619874,0.38333333333333336,0.20430107526881722,0.3225806451612903,0.019656019656019656,0.0,0.0,0.9079229122055683,0.49803921568627446
1720101600,0.47769516728624545,0.31034482758620685,0.6375661375661377,0.9,0.03508771929824562,0.5055555555555555,0.13978494623655913,0.20430107526881722,0.019656019656019656,0.0,0.0,0.8993576017130659,0.49019607843137253
1720103400,0.47583643122676583,0.2881773399014778,0.634920634920635,0.9,0.03508771929824562,0.28055555555555556,0.1827956989247312,0.25806451612903225,0.019656019656019656,0.0,0.0,0.9014989293361902,0.48627450980392156
1720105200,0.483271375464684,0.25862068965517243,0.6455026455026455,0.9,0.040935672514619874,0.4166666666666667,0.27956989247311825,0.41935483870967744,0.022113022113022112,0.03225806451612903,0.007042253521126762,0.8993576017130659,0.49803921568627446
1720108800,0.4739776951672863,0.23645320197044334,0.6402116402116403,0.92,0.02923976608187134,0.2833333333333333,0.3010752688172043,0.44086021505376344,0.02457002457002457,0.0,0.007042253521126762,0.9014989293361902,0.48627450980392156
1720110600,0.4739776951672863,0.23645320197044334,0.6402116402116403,0.92,0.02923976608187134,0.3111111111111111,0.3010752688172043,0.3978494623655914,0.04668304668304668,0.06451612903225806,0.06338028169014084,0.8993576017130659,0.48627450980392156
1720112400,0.4665427509293681,0.2044334975369458,0.6269841269841271,0.91,0.02923976608187134,0.3527777777777778,0.34408602150537637,0.46236559139784944,0.051597051597051594,0.06451612903225806,0.07746478873239437,0.8972162740899365,0.47058823529411764
1720114200,0.47955390334572495,0.25369458128078815,0.6455026455026455,0.91,0.02923976608187134,0.3611111111111111,0.27956989247311825,0.3978494623655914,0.05896805896805896,0.0,0.035211267605633804,0.8972162740899365,0.49803921568627446
1720116000,0.46840148698884765,0.21674876847290642,0.6296296296296297,0.91,0.02923976608187134,0.3,0.3225806451612903,0.41935483870967744,0.06388206388206388,0.0,0.035211267605633804,0.8972162740899365,0.4745098039215686
1720117020,0.46840148698884765,0.2438423645320197,0.6322751322751323,0.92,0.02923976608187134,0.3277777777777778,0.25806451612903225,0.3548387096774194,0.06633906633906633,0.03225806451612903,0.02112676056338028,0.9014989293361902,0.4745098039215686
1720119600,0.483271375464684,0.29064039408866993,0.6587301587301587,0.93,0.02339181286549707,0.3388888888888889,0.21505376344086022,0.3548387096774194,0.08108108108108107,0.0967741935483871,0.04929577464788732,0.8993576017130659,0.5098039215686274
1720120560,0.483271375464684,0.29064039408866993,0.6534391534391536,0.92,0.02923976608187134,0.3138888888888889,0.21505376344086022,0.3548387096774194,0.09336609336609336,0.0,0.07746478873239437,0.9036402569593146,0.5058823529411764
1720121400,0.483271375464684,0.23399014778325122,0.6269841269841271,0.86,0.05847953216374269,0.33611111111111114,0.3225806451612903,0.3978494623655914,0.09336609336609336,0.0,0.05633802816901409,0.9057815845824438,0.48627450980392156
1720123200,0.47955390334572495,0.2733990147783251,0.6137566137566138,0.84,0.07017543859649122,0.34444444444444444,0.21505376344086022,0.3010752688172043,0.09336609336609336,0.0,0.035211267605633804,0.9122055674518219,0.47058823529411764
1720125000,0.4925650557620818,0.25862068965517243,0.5952380952380952,0.77,0.1111111111111111,0.40555555555555556,0.27956989247311825,0.41935483870967744,0.09336609336609336,0.0,0.0,0.9207708779443292,0.4666666666666667
1720126800,0.5055762081784387,0.2733990147783251,0.5925925925925926,0.73,0.13450292397660815,0.39444444444444443,0.27956989247311825,0.34408602150537637,0.09336609336609336,0.0,0.0,0.925053533190578,0.4745098039215686
1720128600,0.496282527881041,0.23891625615763545,0.6111111111111112,0.79,0.09941520467836257,0.4444444444444444,0.34408602150537637,0.41935483870967744,0.09336609336609336,0.0,0.0,0.931477516059961,0.4823529411764706
1720130400,0.5092936802973977,0.28078817733990147,0.597883597883598,0.73,0.13450292397660815,0.39444444444444443,0.27956989247311825,0.46236559139784944,0.09336609336609336,0.0,0.0,0.937901498929339,0.4823529411764706
1720132200,0.4944237918215614,0.22413793103448273,0.6190476190476191,0.81,0.08771929824561403,0.37777777777777777,0.3763440860215054,0.4731182795698925,0.10073710073710072,0.0,0.02112676056338028,0.9443254817987171,0.48627450980392156
1720134000,0.5111524163568774,0.25123152709359603,0.6005291005291007,0.73,0.13450292397660815,0.3888888888888889,0.3548387096774194,0.44086021505376344,0.10073710073710072,0.0,0.02112676056338028,0.9507494646680951,0.48627450980392156
1720135800,0.5074349442379182,0.24876847290640391,0.5952380952380952,0.73,0.13450292397660815,0.45,0.34408602150537637,0.41935483870967744,0.0,0.0,0.0,0.9571734475374731,0.4784313725490196
1720137600,0.4925650557620818,0.25862068965517243,0.634920634920635,0.85,0.06432748538011696,0.4111111111111111,0.3010752688172043,0.41935483870967744,0.004914004914004914,0.06451612903225806,0.014084507042253523,0.9614561027837268,0.49803921568627446
1720139400,0.5315985130111525,0.2857142857142857,0.5767195767195767,0.64,0.19298245614035084,0.375,0.3225806451612903,0.41935483870967744,0.004914004914004914,0.0,0.014084507042253523,0.9614561027837268,0.48627450980392156
1720141200,0.5185873605947955,0.2635467980295566,0.6111111111111112,0.73,0.13450292397660815,0.3527777777777778,0.3548387096774194,0.44086021505376344,0.004914004914004914,0.0,0.0,0.9614561027837268,0.5019607843137255
1720143000,0.5297397769516728,0.31034482758620685,0.6031746031746033,0.69,0.1637426900584795,0.3416666666666667,0.27956989247311825,0.34408602150537637,0.004914004914004914,0.0,0.0,0.9593147751606025,0.5058823529411764
1720144800,0.533457249070632,0.34975369458128075,0.6137566137566138,0.7,0.15789473684210523,0.3277777777777778,0.20430107526881722,0.25806451612903225,0.004914004914004914,0.0,0.0,0.9486081370449707,0.5176470588235293
1720146600,0.516728624535316,0.31773399014778325,0.6296296296296297,0.77,0.11695906432748537,0.3972222222222222,0.23655913978494625,0.34408602150537637,0.004914004914004914,0.0,0.0,0.9400428265524634,0.5137254901960784
1720148400,0.533457249070632,0.28078817733990147,0.597883597883598,0.67,0.17543859649122806,0.41944444444444445,0.3548387096774194,0.44086021505376344,0.004914004914004914,0.0,0.0,0.9336188436830853,0.5019607843137255
1720150200,0.5353159851301116,0.29556650246305416,0.5925925925925926,0.66,0.18713450292397657,0.4083333333333333,0.3225806451612903,0.41935483870967744,0.004914004914004914,0.0,0.0,0.931477516059961,0.5019607843137255
1720152000,0.5315985130111525,0.28078817733990147,0.6111111111111112,0.7,0.15789473684210523,0.36666666666666664,0.3548387096774194,0.44086021505376344,0.004914004914004914,0.0,0.0,0.931477516059961,0.5137254901960784
1720153800,0.5111524163568774,0.2438423645320197,0.6058201058201058,0.74,0.12865497076023388,0.39166666666666666,0.3763440860215054,0.4946236559139785,0.004914004914004914,0.0,0.0,0.9400428265524634,0.49019607843137253
1720155600,0.49070631970260226,0.25123152709359603,0.6190476190476191,0.82,0.08187134502923976,0.4111111111111111,0.3010752688172043,0.41935483870967744,0.004914004914004914,0.0,0.0,0.9443254817987171,0.4823529411764706
1720157400,0.4869888475836432,0.2660098522167487,0.6190476190476191,0.83,0.07602339181286549,0.3472222222222222,0.25806451612903225,0.3225806451612903,0.00737100737100737,0.03225806451612903,0.007042253521126762,0.9443254817987171,0.4823529411764706
1720159200,0.5037174721189591,0.2980295566502463,0.6164021164021165,0.78,0.10526315789473684,0.3861111111111111,0.23655913978494625,0.3225806451612903,0.00737100737100737,0.0,0.007042253521126762,0.9443254817987171,0.4941176470588235
1720161000,0.5148698884758365,0.2783251231527093,0.5608465608465609,0.65,0.1812865497076023,0.45,0.27956989247311825,0.34408602150537637,0.00737100737100737,0.0,0.0,0.9421841541755926,0.4588235294117647
1720162800,0.516728624535316,0.2783251231527093,0.544973544973545,0.62,0.19883040935672514,0.43333333333333335,0.27956989247311825,0.34408602150537637,0.00737100737100737,0.0,0.0,0.9464668094218415,0.45098039215686275
1720164600,0.513011152416357,0.2733990147783251,0.5502645502645503,0.64,0.18713450292397657,0.44166666666666665,0.27956989247311825,0.34408602150537637,0.00737100737100737,0.0,0.0,0.9486081370449707,0.45098039215686275
1720166400,0.5111524163568774,0.2635467980295566,0.5608465608465609,0.66,0.17543859649122806,0.425,0.3010752688172043,0.3763440860215054,0.00737100737100737,0.0,0.0,0.9550321199143488,0.4549019607843137
1720170000,0.5148698884758365,0.2733990147783251,0.5423280423280423,0.62,0.19883040935672514,0.425,0.27956989247311825,0.3763440860215054,0.00737100737100737,0.0,0.0,0.9635974304068561,0.4470588235294118
1720171800,0.5148698884758365,0.25123152709359603,0.5211640211640213,0.59,0.22222222222222218,0.4305555555555556,0.3225806451612903,0.3763440860215054,0.00737100737100737,0.0,0.0,0.9678800856531049,0.43137254901960786
1720173600,0.5092936802973977,0.2684729064039409,0.507936507936508,0.58,0.22222222222222218,0.4305555555555556,0.25806451612903225,0.3225806451612903,0.00737100737100737,0.0,0.0,0.9721627408993585,0.4156862745098039
1720175400,0.5148698884758365,0.2733990147783251,0.5423280423280423,0.62,0.19883040935672514,0.4777777777777778,0.27956989247311825,0.41935483870967744,0.00737100737100737,0.0,0.0,0.9721627408993585,0.4470588235294118
1720177200,0.5092936802973977,0.27586206896551724,0.5343915343915345,0.62,0.19883040935672514,0.4583333333333333,0.25806451612903225,0.3978494623655914,0.00737100737100737,0.0,0.0,0.9721627408993585,0.43529411764705883
1720179000,0.4944237918215614,0.23891625615763545,0.5502645502645503,0.68,0.15789473684210523,0.49166666666666664,0.3010752688172043,0.3978494623655914,0.00737100737100737,0.0,0.0,0.9721627408993585,0.43529411764705883
1720182600,0.48513011152416363,0.25862068965517243,0.5582010582010583,0.72,0.13450292397660815,0.5777777777777777,0.23655913978494625,0.3225806451612903,0.00737100737100737,0.0,0.0,0.9764453961456122,0.43137254901960786
1720184400,0.47583643122676583,0.25369458128078815,0.5582010582010583,0.74,0.11695906432748537,0.6361111111111111,0.21505376344086022,0.27956989247311825,0.00737100737100737,0.0,0.0,0.9764453961456122,0.42352941176470593
1720186200,0.4739776951672863,0.2610837438423645,0.5714285714285715,0.77,0.10526315789473684,0.6138888888888889,0.20430107526881722,0.25806451612903225,0.00737100737100737,0.0,0.0,0.9785867237687366,0.43137254901960786
1720188000,0.48513011152416363,0.22660098522167485,0.6164021164021165,0.83,0.07602339181286549,0.41944444444444445,0.34408602150537637,0.44086021505376344,0.00737100737100737,0.0,0.0,0.9764453961456122,0.4784313725490196
1720189800,0.47026022304832715,0.22660098522167485,0.6269841269841271,0.9,0.03508771929824562,0.44722222222222224,0.3010752688172043,0.3763440860215054,0.012285012285012284,0.03225806451612903,0.014084507042253523,0.9743040685224877,0.4745098039215686
1720191600,0.4721189591078067,0.2315270935960591,0.6375661375661377,0.92,0.02923976608187134,0.4583333333333333,0.3010752688172043,0.41935483870967744,0.017199017199017196,0.03225806451612903,0.028169014084507046,0.9700214132762341,0.4823529411764706
1720193400,0.4628252788104089,0.24876847290640391,0.634920634920635,0.94,0.017543859649122806,0.375,0.23655913978494625,0.3763440860215054,0.022113022113022112,0.03225806451612903,0.028169014084507046,0.9700214132762341,0.4745098039215686
1720195200,0.46840148698884765,0.2684729064039409,0.6455026455026455,0.95,0.011695906432748537,0.425,0.21505376344086022,0.3010752688172043,0.036855036855036855,0.0,0.05633802816901409,0.9657387580299804,0.48627450980392156
1720197000,0.4665427509293681,0.24630541871921183,0.6428571428571429,0.95,0.011695906432748537,0.4527777777777778,0.25806451612903225,0.3225806451612903,0.04668304668304668,0.03225806451612903,0.07042253521126761,0.9635974304068561,0.4823529411764706
1720198800,0.4646840148698885,0.25123152709359603,0.6375661375661377,0.94,0.017543859649122806,0.5027777777777778,0.23655913978494625,0.3010752688172043,0.04668304668304668,0.0,0.028169014084507046,0.9614561027837268,0.4784313725490196
1720202400,0.46840148698884765,0.2881773399014778,0.6322751322751323,0.92,0.02923976608187134,0.5944444444444444,0.16129032258064516,0.20430107526881722,0.04668304668304668,0.0,0.0,0.9528907922912244,0.4745098039215686
1720204200,0.4665427509293681,0.2857142857142857,0.6031746031746033,0.86,0.05847953216374269,0.5361111111111111,0.13978494623655913,0.20430107526881722,0.04668304668304668,0.0,0.0,0.9528907922912244,0.45098039215686275
1720206000,0.47026022304832715,0.23645320197044334,0.5952380952380952,0.83,0.07017543859649122,0.38055555555555554,0.25806451612903225,0.3548387096774194,0.04668304668304668,0.0,0.0,0.9550321199143488,0.4470588235294118
1720207800,0.4869888475836432,0.22660098522167485,0.5343915343915345,0.67,0.15789473684210523,0.37777777777777777,0.3010752688172043,0.3548387096774194,0.04668304668304668,0.0,0.0,0.9528907922912244,0.4156862745098039
1720209600,0.48513011152416363,0.24876847290640391,0.5185185185185186,0.65,0.1695906432748538,0.37222222222222223,0.23655913978494625,0.3010752688172043,0.04668304668304668,0.0,0.0,0.9635974304068561,0.403921568627451
1720211400,0.4888475836431227,0.25369458128078815,0.6005291005291007,0.79,0.09941520467836257,0.4583333333333333,0.27956989247311825,0.3548387096774194,0.04668304668304668,0.0,0.0,0.9700214132762341,0.4666666666666667
1720213200,0.47583643122676583,0.25862068965517243,0.5740740740740742,0.77,0.10526315789473684,0.2916666666666667,0.21505376344086022,0.3225806451612903,0.04914004914004914,0.03225806451612903,0.007042253521126762,0.9785867237687366,0.43529411764705883
1720215000,0.49070631970260226,0.28078817733990147,0.5608465608465609,0.71,0.14035087719298245,0.3888888888888889,0.20430107526881722,0.27956989247311825,0.04914004914004914,0.0,0.007042253521126762,0.9785867237687366,0.4392156862745098
1720216800,0.5074349442379182,0.2832512315270936,0.544973544973545,0.64,0.1812865497076023,0.39166666666666666,0.23655913978494625,0.3225806451612903,0.04914004914004914,0.0,0.0,0.9828693790149903,0.4431372549019608
1720218600,0.4869888475836432,0.21921182266009853,0.5873015873015874,0.77,0.1111111111111111,0.38055555555555554,0.34408602150537637,0.41935483870967744,0.04914004914004914,0.0,0.0,0.9892933618843683,0.4549019607843137
1720220400,0.4869888475836432,0.2733990147783251,0.6084656084656085,0.81,0.08771929824561403,0.39444444444444443,0.23655913978494625,0.3763440860215054,0.051597051597051594,0.0,0.007042253521126762,0.9935760171306219,0.47058823529411764
1720222200,0.48141263940520446,0.2438423645320197,0.5952380952380952,0.8,0.0935672514619883,0.4861111111111111,0.27956989247311825,0.3548387096774194,0.0,0.0,0.007042253521126762,0.9978586723768756,0.4588235294117647
1720224000,0.5037174721189591,0.3226600985221675,0.58994708994709,0.73,0.13450292397660815,0.42777777777777776,0.16129032258064516,0.20430107526881722,0.0,0.0,0.0,1.0,0.47058823529411764
1720225800,0.4981412639405205,0.3152709359605911,0.5925925925925926,0.75,0.12280701754385961,0.5555555555555556,0.16129032258064516,0.21505376344086022,0.0,0.0,0.0,0.9978586723768756,0.47058823529411764
1720227600,0.5018587360594796,0.33251231527093594,0.6031746031746033,0.76,0.11695906432748537,0.5222222222222223,0.13978494623655913,0.20430107526881722,0.0,0.0,0.0,0.9892933618843683,0.4823529411764706
1720229400,0.5278810408921933,0.3004926108374384,0.49735449735449744,0.53,0.2631578947368421,0.4083333333333333,0.23655913978494625,0.3225806451612903,0.0,0.0,0.0,0.9807280513918658,0.4274509803921569
1720231200,0.5297397769516728,0.3029556650246305,0.49206349206349215,0.52,0.2690058479532163,0.4111111111111111,0.23655913978494625,0.3010752688172043,0.0,0.0,0.0,0.9678800856531049,0.42352941176470593
1720233000,0.5185873605947955,0.28078817733990147,0.5529100529100529,0.63,0.19883040935672514,0.4638888888888889,0.27956989247311825,0.3548387096774194,0.0,0.0,0.0,0.9593147751606025,0.4588235294117647
1720234800,0.5148698884758365,0.29310344827586204,0.5423280423280423,0.62,0.19883040935672514,0.4722222222222222,0.23655913978494625,0.3225806451612903,0.0,0.0,0.0,0.9507494646680951,0.4470588235294118
1720236600,0.5353159851301116,0.3029556650246305,0.462962962962963,0.47,0.30409356725146197,0.4166666666666667,0.23655913978494625,0.3010752688172043,0.0,0.0,0.0,0.9421841541755926,0.4117647058823529
1720238400,0.5204460966542751,0.2733990147783251,0.5476190476190478,0.62,0.2046783625730994,0.48055555555555557,0.3010752688172043,0.3548387096774194,0.0,0.0,0.0,0.9400428265524634,0.4549019607843137
1720240200,0.513011152416357,0.28078817733990147,0.5740740740740742,0.68,0.1637426900584795,0.4888888888888889,0.27956989247311825,0.3225806451612903,0.0,0.0,0.0,0.937901498929339,0.4666666666666667
1720242000,0.496282527881041,0.22906403940886697,0.5952380952380952,0.76,0.11695906432748537,0.4777777777777778,0.3548387096774194,0.41935483870967744,0.0,0.0,0.0,0.9357601713062098,0.47058823529411764
1720243800,0.4888475836431227,0.23399014778325122,0.5952380952380952,0.78,0.10526315789473684,0.46944444444444444,0.3225806451612903,0.4731182795698925,0.0,0.0,0.0,0.937901498929339,0.4627450980392157
1720245600,0.4944237918215614,0.2684729064039409,0.5925925925925926,0.76,0.11695906432748537,0.45555555555555555,0.25806451612903225,0.3225806451612903,0.0,0.0,0.0,0.9357601713062098,0.4666666666666667
1720247400,0.483271375464684,0.270935960591133,0.5873015873015874,0.78,0.10526315789473684,0.5333333333333333,0.21505376344086022,0.3010752688172043,0.0,0.0,0.0,0.931477516059961,0.45098039215686275
1720249200,0.46840148698884765,0.2635467980295566,0.6111111111111112,0.87,0.052631578947368425,0.6416666666666667,0.20430107526881722,0.25806451612903225,0.0,0.0,0.0,0.9336188436830853,0.4588235294117647
1720251000,0.4591078066914499,0.25862068965517243,0.6058201058201058,0.89,0.040935672514619874,0.575,0.1827956989247312,0.21505376344086022,0.002457002457002457,0.03225806451612903,0.007042253521126762,0.9357601713062098,0.4470588235294118
1720252800,0.45539033457249073,0.2561576354679803,0.6137566137566138,0.92,0.02923976608187134,0.6777777777777778,0.1827956989247312,0.3548387096774194,0.002457002457002457,0.0,0.007042253521126762,0.9400428265524634,0.45098039215686275
1720254600,0.4591078066914499,0.270935960591133,0.6190476190476191,0.92,0.02923976608187134,0.6555555555555556,0.16129032258064516,0.21505376344086022,0.002457002457002457,0.0,0.0,0.9443254817987171,0.4549019607843137
1720256400,0.4646840148698885,0.270935960591133,0.6243386243386244,0.91,0.02923976608187134,0.6472222222222223,0.1827956989247312,0.20430107526881722,0.002457002457002457,0.0,0.0,0.9464668094218415,0.4666666666666667
1720258200,0.4665427509293681,0.2610837438423645,0.6164021164021165,0.89,0.040935672514619874,0.6111111111111112,0.20430107526881722,0.3010752688172043,0.002457002457002457,0.0,0.0,0.9486081370449707,0.4627450980392157
1720260000,0.4609665427509294,0.2610837438423645,0.6058201058201058,0.88,0.04678362573099415,0.6555555555555556,0.1827956989247312,0.21505376344086022,0.002457002457002457,0.0,0.0,0.9486081370449707,0.4470588235294118
1720261800,0.4609665427509294,0.2684729064039409,0.5952380952380952,0.86,0.05847953216374269,0.6361111111111111,0.16129032258064516,0.3763440860215054,0.002457002457002457,0.0,0.0,0.9507494646680951,0.4392156862745098
1720263600,0.4591078066914499,0.24137931034482754,0.5925925925925926,0.86,0.05847953216374269,0.65,0.21505376344086022,0.41935483870967744,0.002457002457002457,0.0,0.0,0.9421841541755926,0.43529411764705883
1720267200,0.4591078066914499,0.25369458128078815,0.58994708994709,0.85,0.05847953216374269,0.6194444444444445,0.1827956989247312,0.21505376344086022,0.004914004914004914,0.0,0.007042253521126762,0.9400428265524634,0.43137254901960786
1720270800,0.46840148698884765,0.3054187192118227,0.597883597883598,0.84,0.06432748538011696,0.8222222222222222,0.0967741935483871,0.16129032258064516,0.004914004914004914,0.0,0.0,0.9357601713062098,0.4470588235294118
1720272600,0.45353159851301117,0.2832512315270936,0.5820105820105821,0.85,0.05847953216374269,0.7333333333333333,0.0967741935483871,0.11827956989247312,0.004914004914004914,0.0,0.0,0.931477516059961,0.42352941176470593
1720274400,0.4572490706319703,0.28078817733990147,0.58994708994709,0.86,0.05847953216374269,0.7777777777777778,0.11827956989247312,0.13978494623655913,0.004914004914004914,0.0,0.0,0.925053533190578,0.43137254901960786
1720276200,0.4591078066914499,0.29310344827586204,0.597883597883598,0.87,0.052631578947368425,0.7805555555555556,0.0967741935483871,0.11827956989247312,0.004914004914004914,0.0,0.0,0.9186295503212,0.4392156862745098
1720278000,0.4498141263940521,0.25123152709359603,0.5925925925925926,0.89,0.040935672514619874,0.9472222222222222,0.16129032258064516,0.1827956989247312,0.004914004914004914,0.0,0.0,0.9164882226980756,0.4274509803921569
1720279800,0.44795539033457255,0.27586206896551724,0.58994708994709,0.89,0.040935672514619874,0.9333333333333333,0.0967741935483871,0.11827956989247312,0.004914004914004914,0.0,0.0,0.9186295503212,0.42352941176470593
1720281600,0.44237918215613387,0.270935960591133,0.5925925925925926,0.91,0.02923976608187134,0.825,0.0967741935483871,0.11827956989247312,0.004914004914004914,0.0,0.0,0.9100642398286976,0.41960784313725485
